@RELATION degerlendirme
@ATTRIBUTE text  String
@ATTRIBUTE degerlendirme   {neg,pos,nm}
@Data
'bostan mağaza git seagate 2tb central ethernet disk sor çünkü internette ürün bulun mağaza yaz cevap ol el yok de hadi belki o gün sat da sistem hemen yansı falan diye düşün ertesi günü sayfa aç yine aynı işte bu kadar ciddiyet internet sayfa alışveriş yap çok zor çünkü bilgi güncel değil ve gönder ürün hasar yad yıpran ol en iyi önem bir fırsat ol süreç uzak dur ya da mağaza var git gör al ',neg
'allahtan internet filan kullan adam ha yoksa iyi kazık at iphone un kablo bozul için yeni kablo al gerek apple ın site bak 50 gayme. palladium a git al için önce bimekse sor de  70 lira beyefendi  de  1 metre kal mı 2 metre mi var sadece  de de  yok efendi bu 1 metre zaten  de çıktı insan gibi iki adım yan apple ın yetki mağazına git ve 50 lira al ulan böyle 20 20 zengin ol işte ',neg
'web site biraz göz gez 2011 yıl çık ol geforce gtx 560 seri bir ekran kart 935 tlye sat sokak geçen eski ver 3 düzine mandal al karşılık san tarihi eser ol sat koleksiyon için ',neg
'bilog de kendi hak yaz reklam kampanya haber vb yazı oluş bir site var 2 gün önce burda anlatı bir kampanya yorum kısım kampanya ilgi bir soru yaz soru yayımla gibi cevap da ver beğen herhalde de ve bi umut soru sor yaz mail adres bak belki cevap mail at diye ama yok fazla iyimser o da ol müşteri hizmet de telefon hiç aç kampanya ile ilgi soru cevap kal mağaza git de vakit yok iyi mi ben yine hepsiburada dan falan alay ',neg
'bugün kadar göz iyi bir imaj ol fakat yap son birkaç alışveriş tüm itibar sıfırla firma kdv kampanya al beyaz eşya 2 gün sonra teslim et garanti ver rağmen 1 hafta teslim et müşteri hizmet yanlış bilgi ver ara de geri dön mağaza telefon aç ucuz al diye sevin burun getir bu kafa bu ver satış sonra hizmet garanti falan da allaha emanet ol ciddi indir kampanya mağaza al çık ürün için belki risk gir ama sonra teslim et ürün baş bela ciddi aç ',neg
'cumartesi sipariş et ps4&gta 5 için çağrı merkezi numara ara bak ne durum diye tam 5 dakika reklam dinle çağrı merkez abla konuş ise 45 saniye klasik çağrı merkezi gibi müzik ver reklam dinle yahu kafa şiş dinle diye telefon hoparlör al uzak tut kafa çağrı merkez abla bağla hatta amk! ',neg
'ucuz diye al mal mutlaka kazık yed yer ',neg
'üç çeyiz kampanya reklam görün  evkur  taraf satı alın düşün firma ',nm
'fiyat bile ancak çalış çok ilgi ve kibar ol firma ',pos
'(bkz: adet değil çeyiz ',nm
'bipara de olay hediye çekin birleş kullan mümkün ol iddia ede firma bipara kullan şart ne de başka bir yer bu birleş kullan ilişkin bir ibare yer al du bak mail at doğru dürüst cevap ver mi edit: hala cevab ver bastır ol böyle bir durum oluş bariz boşluk var ',neg
'teknomarketler ara en çok internet sipariş ver perakende ara ürün en düşük fiyat genel bura bul fakat bir kulak istanbul içinde bir adres 4 gün hala kargo ver göz değer düş edit: mal hala elim ulaş iş iyi yılan hikaye dön ',neg
'daha önce de yaz ama belki ben gibi gör bil için tekrar yaz 3d secure ile alışveriş yap için hatta müşteri hizmet arkadaş söyle göre ilk alışveriş ol 3d secure ile yap dahi kredi kart ekstre veya şahıs ait fatura gönder sipariş onayla ama para da kredi kart çek firma üstelik bu sipariş birkaç gün sonra email ile bildir gün bekle galiba 7 günlük iade süre çalma çalış bile internetten belki yüzlerce kez alışveriş yap ilk defa böyle bir saçmalık karşılaş firma rezil et için yap bu saçma uygula emek geçen bravo de ',neg
'bu zaman no-frost buzdolabini sadece damadin aile alabilecegini, aksi takdir maymun doneceginizi iddia ede gelmis gecmis en sacma reklam bir seyler sat calisan apaci marka ',neg
'yurtiçi kargo ile çalış acilen bırak gerek firma balçova - kuşadası (80 km) kargo 3 gün gel git ben al amk. ',neg
'ilk laptop umu bura aldır o zamanla çok sev şu zamanla ise sat ürün teknik servis ile irtibat kopar bi bok haber ol müşteri hizmet  beyefendi ürün iade kullan istek ile yetki servis(kvk ol eğer ücret iade talep rapor yazar eğer o zaman ücret iade yap  diye insan dolu firma not satı al ürün xperia z3, 10 gün içinde ekran sarar yaklaşık 20 gün bekle ben artık bimeksi yakın tavsiye et uzak duru de bir not daha satı al cep telefon bimeksten ol bir kvk garanti ol dikkat edin mesela sony euroasia garanti cep telefonlarıda asıl kvk garanti ve adam sürün (bkz: #53545414) edit: uzun uğraş sonuç ücret iade kabul et ',neg
'carrefour içerenköy şube özel değerlen ol çalış gayet ilgi ve yardımsever hata satış sonra ürün de sıkıntı yaşa değiş ol iade kabul et aynı ilgi müşteri temsil (0850 2220 50 22) kişi de mevcut sadece telefon yol mesele çözüm vakit al tavsiye sorun yaşa hem telefon üzeri kayıt oluş hem de görev dert bizzat bütün açık anlat yılla iş çok başarı umar yarın bir gün bu entry ye negatif bir editleme yap ',pos
'bozuk mal sat teknoloji market 19.07.2015 tarihi büyük bir heves gopro hero aksiyon kamera al ev gel büyük bir heyecan aç telefon yükle gopro app i ile kusur çalış gerek bir türlü bağlantı kur kendi telefon yet etraf telefon ile de dene ama nafile kurula bağlantı 1 gün sonra 20 temmuz yakın bimekse git ürün kullan bil teknik servis eleman 1 saat uğraş bağlantı kur ürün ora al için ve kredi kart al için ürün al şube git söyle git şube yenibosna koçtaş altın bimeks mağaza teknik servis eleman için 10 dk bekle ürün ala 24 saat ol ve ürün bozuk ol söyle beklenti ürün hemen değiş yön ney ürün al teknik servis abi. incele kullanamsını bil yardım ol ürün kullan bil teknik servis abi ürün bozuk ol ol anla çalış 1 saat de o dene yap bu teknik servis gönder lazım de şarteller at tabi ala 1 gün ol ürün bozuk çık ben teknik servis göndercez de ney sinirlen bağır kal gönder teknik servis müşteri hizmet ver bilgi 1 hafta sonra teknik servis ulaş alet bugün itibari 23 gün ol hala cevap yok bu da böyle bi teknoloji market işte bili ve bir tavsiye ürün al ant teknik servis eleman huzur açın bozuk mu değil mi orda belli ol her şey ',neg
'23.08.2015 tarihi kendi tepe nautilus mağaza bir adet televizyon al 280 lira hediye çeki de al en büyük etken iş ödem aşama gelin kadar el yok de tam ödem yap  ee şey el yok webden sipariş ede mağaza üzeri 3 gün el ol  de ona da eyvallah de öde mağaza kredi kart ile yap ertesi gün bekle onay vs falan diye bir sonra gün kargo ver ver gör için site girdi ne göre ödem yap gözük çağrı merkezi defa ara rağmen dönüş yap diye kalıp cümle başka bir kelime konuş robot yardım ol mağaza ara doğru düzgün bir cevap yok bak ne ol para vedik ama al de bu ad ne ol siz çok iyi bil son ol tepe nautilus şube uzak duru tamam bütün elektronik market çalış ukala eğitim seviye düşük ve apaçi ama bura en üst seviye 3 yıl önce aynı şube müdür ile kaba konuş için tartış şimdi alt al la havil çek kavga et işte bile değil uzak duru ',neg
'bimeks ten tv al gün lanet ol televizyon ctesi al pztesi servis eleman birlikte gel televizyon cam kırık çıktı rapor tut servis eleman geri git ben da aldğınız bimeks mağaza aynı ürün var yeni değiş de hemen fatura üzeri numara ara yok hiçkimse cvp ver defa dene sanki resmi tatil sonra çağrı merkezi ara saat bimeks reklam dinle sonra bi müşteri temsil lutfedip cvp ver el asıl rapor geç gerek bi şi yap ben de atla araba tv yi al mağaza git dert anlat neden mağdur et sor merkez mail at kasa görev bekle söyle 5-10 dakika ben tüm avm yi gez yaklaşık 1,5 saat sonra mağaza dön halen cvp gel bi de başka bir görev aynı sorun anlat bu iş fıtrat var de getir sinirle tavan yol döner de ara servis ara bir hafta içinde ürün ben ulaş söyle twitter dan yaz mai at şikayet dil getir ses yok bugün tekrar merkezi ara para iade iste söyle biz siz arıycaz diye oyala devam et ben şimdi kaç gün oyala servis ya da bimeksten ara sor yok üstelik servis de o ürün tamir et ben kakalıyacağına dair şüphe var kendi samsung servis ol özetle ayakkabı ayakkabı alın aracı kurum değil bimeks gibi teknoloji market sadece satış yap kadar yüz gül unut en ufak bi satış sonra sorun yan kimse yok o biz çıktı de garanti falan yalan bimeksten uzak duru çevre uyarı ben ders kendi anlat her türlü reklam yap devam edicem, word of mouth  her zaman daha etki bi silah ',neg
'2005 ten beri maltepe carrefour park şube alışveriş yap ve şu ana kadar herhangi bir yamuk gör teknoloji şirket en son pazartesi günü notebook al bura sat arkadaş bugün pazartesi al gerek salı günü fiyat zam gelecek söyle salı günü git gerçek de zam gel ',pos
'satı al macbook air in touchpad i bozuk ol için geri götür yaklaşık 10 dakika içinde yeni vere firma halbuki çemkir kavga et hazırla satı alın bir ürün ilk altı ay donanım müdahale yapı yasal ol değiş zorunlu ol ve sadece servis yazılım (format..vs) müdahale yap söylen bu neden donanım problem mağaza tespit edebi değiş başka yer baş gelir ısrar talep edin yeni alın ürün servis gönder hafta bekle koy zira ',pos
'48 saat bekle olacagim, eger musteri hizmet olayi cozmezse, eksi twitter, sikayetvar. tuketici mahkeme normal mahkeme her yer uzerlerine gidecegim. umarim olayi cozerler de bu yorumla olumlu doner. 15 tl lik kulaklik yuzunden yaptiklarina bak magazanin, calisanlarin. ',neg
'şimdi siz bu site şube vs gidi büyük kurum firma falan san ben de öyle san ve geçen internet site telefon al gaflet bulun ney ürün sepet attık.siparişi ver 3d onay ve onay diye 2 seçenek çıktı kredi kart baba ek kart ol için mesaj falan uğraş üşen ve 3d onay ol sipariş ver sipariş kart onay bekle şekli sipariş kısım düş bugün kadar aynı kart internet üzeri bir çok sipariş ver için herhangi bir şüphe duy kapat yat bu ara sipariş ver sonra sipariş ekran hiç kullan dost ve tasarım da bir o kadar kötü sipariş 2 gün boyun kart onay bekle şekli kal ben de iş yoğun kredi kart hiç kontrol et gerek duy sonuç para al ol kart onay bekle gibi bir durum ol değil mi ? 2. gün öğle sonra posta kutu bir mail düş . mail aynen şöyle sayın x, sipariş ilgi ol işlem devam et için banka görüş bilgi güncel rica eder http://www.bimeks.com.tr/ haydaaa adam yılla kullan bir çok alışveriş yap kart için banka ile görüş bilgi güncel de sinirlen ama iş yoğun yine ilgilen akşam girdi sipariş iptal et de ertesi gün öğlen doğru ne ol ben sipariş diye girdi site sipariş durum ol iptal et kart iade yap yaz nasıl ya adam para çek mi diye şok ol banka kontrol et gerçektende sipariş ver ant para kart al ancak 2 gün boyun ne hikmet para el ol rağmen banka onay al ben iptal et deyi de sipariş iptal edip para iade et yani ben sipariş 1 ay sonra iade et para 1 ay çatır çatır kullan bu süreç zarf da ara sor kimse yok tabi bu ara banka ilet geç ve kart ile ilgi herhangi bir eksik ol da öğren bimeksin bu kadar amatör bir firma ol bil sağolsunlar kendi çok güzel tanıt 3 gün boyun para kullan için de yasal hak kullan kendi hatırla iste ek bu mesaj yazar bir yan da bimeksin site şikayet form doldur o kadar yaz en son gönder deyi ben log out et ve yaz boşa git sadece bu olay bile nasıl bir amatör karşı karşı ol göster ',neg
'internet site satı al güney kore üretim ve pls panel ol site açık belirti ürün yerin romanya üretim ve pls panel ol bir tv gönder firma hadi ürün kod aynı bir karışık ol de ama cihaz kullan üzeri çizik var kumanda içinde 10 kuruş dandik pil var ve stand by konum rahat et tiz bir ses çıkar ve muhtemelen bu sebep müşteri taraf iade et bir ürün yılla internetten en dandik site de dahil ol üzere 5tl-5000tl aralık sayısız alışveriş yap böyle saçma bir olay ilk defa baş gel ürün bugün kargo iade et umar değişim süreç sıkıntı yaşa edit gelecek ',neg
'müşteri şikayet gör kadar 10 yıl önce sıkıntı yaşa bir daha kapı dahi geç iyi et anla firma yaşa sıkıntı ya gelir o zaman ekran kart msi geforce fx 5200 satı al ev gelin kapalı kutu içinde nuh devri kal fark marka kullan ve de bozuk(bu ayrıntı önem bir ati chipsetli kart çık 20dk sonra soluk tekrar mağaza al ama kapalı kutu içinde fark bir kart çık iddia et iade alım reddet kısa üst kapalı bir dil dolandır suçla tansiyon yüksel ve para geri alan kadar en az 2 saat zaman geç ama güç ol da al bu bariz bir tezgah ol orta çünkü biz daha kart bozuk ol bahsetmeden(iyi ki ev dene belki  neden hemen al gel de dene  diye sor diye o ana kadar tak dene belir iste  belli işte eski bozuk kart koy için fark çıktı diye iade et çalış bura  şekli bozuk ol bildik bilgi ağız kaçır bir kere ve o an itibaren zor an onlar yaşa ',neg
'bugün kadar daha rezil bir servis hizmet daha gör teknolojik market yazı başla önce şiddet uyar kapı dahi geç bu firma electroworld ad teknolojik market zincir satı al ve müşteri satış sonra hizmet eksik karşıla taahhüt et ben de elim electroworld garanti ile bu kapı 2.5 ay sürün hikaye böyle başla 05.08.2015 tarihi samsung s3 marka telefon servis bırak servis süre 21 iş günü geç hal yasal hak ol muadil ürün değişim veya ürün bedel karşılık hediye çeki düzenle talep karşıla 10.09.2015 tarihi telefon ana kart değiş tamir ol ve teslim al söyle ben de lanet ol de ve git al telefon tüket hakem heyet neden başvur bu ara çünkü dosya sıra gel 6 ay yıl kadar sürü ve bu süreç ürün servis teslim al gerek ney telefon al 2 saat kullan bile ve tekrar aynı arıza yap ertesi gün yine servis için götür yine aynı süreç işle ve yap bir şey ol söyle şikayet defa müşteri hizmet belir rağmen tamam efendi anla efendi acil diye not düş efendi dönüş yap efendi vb robotik yanıtla dış hiçbir çözüm ulaş bu sefer 14 iş günü doldur yine yasal hak ol yedek ürün talep bulun bu sefer de telefon zaten 3 gün içeri tamir et ol elim ulaş bu yüzde yedek ürün talep onayla belir ve tabii ki de 3 gün günü ol sen 1 hafta yani bir yasal işlem süre daha son gel ben tekrar ürün değişim talep et değerlen al haber ver söyle bir milyon kez en son 2 gün önce ben ara ürün değişim onayla telefon bir üst model ol s3 neon adım kargo belir ben de dün acıbadem nautilus bimeks mağaza git yeni telefon teslim al görev el eski bir telefon kutu ile çıkagel ve içeri el başka bir telefon çıkar de bu telefon kullan siz ben dalga mı geç ben ilgilen mağaza yetki arkadaş da şok ol 2.5 ay git gel hepsi aşina ol zaten artık birbir sokak gör selam o derece ve ben tabii o telefon teslim al tekrar müşteri hizmet ara tamam efendi hak efendi en kısa süre dönüş yap efendi ler eş sinir kriz geçir bir posta daha ve hala bekle ben zaten o telefon geç artık kendi yeni bir telefon al ama bu olay da bırak yarın tüket hakem heyet şikayet dilekçe ver gerek tüket mahkeme de git ve en önem ön gel herkes bu olay anlat şiddet bimeks dene kara delik uzak dur tavsiye et bu yaş ben sinir hasta yap bimeks. allah bela ver bimeks. batar inşallah ',neg
