@relation degerlendirme

@attribute text  String
@attribute degerlendirme   {neg,pos,nm}
@Data
'satış sonrası hizmeti en berbat teknoloji market. en berbat diyorum bak! ben bir sene teknosa çağrı merkezi nde çalıştım. onlardan beteri olmaz sanırdım, teknosa nın elini eteğini öpecek duruma getirdiler beni. notebook arızalandı. electro world den almıştım, bir de üstüne para bayılıp ek garanti almıştım. ek garanti ile yapılır diye aradım electro world bimeks e satılmış. çağrı merkezindeki eleman bizim mağazalara verin onlar servise göndersinler, servis ücretini biz karşılayacağız dedi. oh dedim iyi. kadıköy şubesine verdim ürünü. dedim ki çok acil yapılması gerekiyor; ürün sony vaio, türkiye de sadece cihan elektronik yetkili servisi. evet abi dedi ben bunu yarın cihan a göndericem, bugün kargoları gönderdim geç kaldın. eyvallah dedim. ürünün arızasını söyledim; batarya, şarj ve notebooku teslim ettim. üç gün geçti ses seda yok, her gün aradım cihan elektronik i yok gelmedi ürün dediler. mağazaya gittim ben de akıbetini öğrenmek için. eleman baktı sistemden; ürün koyuncu elektronik te dedi. koyuncu elektronik kim dedim, aldım numarasını aradım; samsung servisi. biz sony ye bakmıyoruz dedi kapattı kadın. asıl atraksiyon burada başladı. ürünü onlardan alıp cihan a iletelim dedi. yok dedim vakit kaybederim siz bana geri gönderin ben yaptırırım. arkadaşlardan borç harç yaptırıcam artık makinayı, çünkü çok acil lazım bana. tamam dediler, telefonlar mailler atıldı. sonuçta 15 günde elime ulaştı makina; binbir hakaret ve küfür edip dava açmakla tehdit ettikten sonra. dedim ya sektörün içindeydim, nasıl işlediğini biliyorum. ağlamayana meme vermezler, sen çirkef olmadıkça ilgilenilmez sorununla. ilk bir kaç gün insan evladı gibi davrandığımda sallamayan adamlar küfür ettiğimde, abi ayıp ediyosun demeye başladılar. koskoca firmada kaç kişiyle muhattap oldum bilmiyorum ama sadece çağrı merkezi nde çalışan bir kız yardımcı olmaya çalıştı. güç bela elime ulaşan makinayı yazıcıoğlu nda 1 günde tamir ettirdim. bu firma bana 15 gün kaybettirdi ufacık bir arıza yüzünden. şimdi buradan ürün almayın gidin teknosa dan, media markt tan, vatan dan alın diyemeceğim. yeri gelmişken media markt da bunların bünyesine geçiyor, onu da söyleyeyim. elektronik pazarındaki bütün firmalar birbirinden kötü. yasal düzenlemelerin kökten değişmesi gerekiyor. daha önce teknosa ve sony de çalıştım. elektronik ile ilgili düzenlemelerin çok yetersiz olduğunu biliyorum. bir çok haklı müşteri bu süreçle uğraşmamak adına o markalardan vazgeçiyor. çünkü öyle bir yasal düzenleme var ki, sürekli zaman ve enerji harcamazsan hakkını alamıyorsun. aldığın ürünü beğenmeyip geri vermen için çok kısıtlı bir süre var. ha türk insanına bu süreyi uzatırsan sürekli ürün değiştirir, olayın başka bir boyutu. ancak; yasal düzenlemeler sadece satıcı lehine. adam istediği gibi eğip bükebiliyor onları. caydırıcı bir tek madde yok. arızalı ürünlerle ilgili düzenleme her ne kadar doğru gözükse de yetkili servislerin sıkı denetlenmesi lazım. yetkili servis raporuna göre ürün iade/değişimi yapılır ve yetkili servisler o raporu vermeyip olayı kullanıcı hatasına bağlamak için uğraşırlar. firmalar zaten servislere bu raporları en aza indirmesi için sürekli baskı yaparlar, servis de bayiliğini kaybetmemek için yok sıvı teması yok darbe almış gibi hayali raporlar verirler. ayda 200-300 tane haksız rapor verildiğini bilirim. müşteri sürekli itiraz, şikayet etmedikçe çözüm sunulmadığını olanın bizim garip anamıza olduğunu da bilirim. adam demiyor ki bu çocuğun elinde yetki yok, sadece telefonlara bakıyor. ananı sikeyim diyor, hepiniz orospu çocuğusunuz diyor. profesörden duydum ben bu lafı, insanları o kadar çileden çıkaran bir sistem var ki; yetkisi olan personel de kibiriyle insanı deli ediyor. çünkü biliyor bir açıktan faydalanıp kendi lehine çevirebilir durumu. bimeks ten girdik sisteme giydiriyoruz devam edelim. uluslar arası garanti mevzusu var bir de. avrupa da, abd de, uzakdoğu da çoğu ülkede olan uluslarası garanti türkiye de yok. var aslında. sony de vardı; suudi arabistan dan alınan ürünler burada garanti kapsamındaydı. hac ca giden mü minleri korumak adına böyle bir uygulama vardı, hala var mı bilmiyorum. ülkede vergi yükü o kadar fazla ki, ürünü neredeyse yarı fiyatına başka bir ülkeden alabilirsiniz. bence mantıklı olan bu. çünkü; türkiye den alacağın servis hizmetinin kriterlerini yukarda yazdım, adam üründe değil kullanıcıda sorun arıyor sürekli. ürün 30-40 gün serviste kalacak, siz bozmuşsunuz denecek, sonra uğraş da uğraş. merdiven altı tabir ettiğiniz tamircilerden sağlam bir tane tanımak bu durumda büyük avantaj. servis ürünü tamir etse bir sene gidecekse bu tamircinin yaptığı iş 10 ay gider. elektronik ürünler artık 4-5 seneden fazla kullanmaya elverişli değil. 80 lerde televizyonları şimdi kullanabiliyoruz ama şimdiki televizyonları 10 sene sonra kullanamayacağız artık. yetkili servis kullanmanın fazla bir mantığı kalmadı. eğer servis; garanti kapsamı dışında, ücretli yapılacak dediyse o ürünü serviste yaptırmam artık. sözlükte sürekli x rezaleti, y rezaleti diye başlıklar açmayın arkadaşlar. gidin yasal yollardan hakkınızı arayın. tüketici hakem heyetleri gerçekten yardımcı oluyor. haklıysanız hakkınızı almanız için gerekli yönlendirmeyi yapıyorlar. iş sonuçlandıktan sonra yazın ki insanlar böyle durumlarla karşılaştıkları zaman yol gösterici olsun.',neg
'türkiye de alışık olmadığım şekilde bana gerçekten  yardımcı olan  müşteri hizmetlerine sahip teknoloji mağazası. iphoneların sık sık parçalanan ince uçlu kablosunu en ucuza burda bulup çekine çekine aldım.iki hafta sonra arıza çıkardı. ılin aksi arızayı tatile çıkmadan 1 gün önce çıkardı. bimekse gidip durumu anlattım. faturaya bakıp ürünün arızasını bile kontrol etmeden anında yenisiyle değiştirdiler. bu işlem toplam 2 dakika sürdü.',pos
'market sektöründe migros ne ise teknoloji sektöründe de bimeks odur. bir çok anlamda beyaz türk e hitap eder görünüp kazığı geçirirler. mahalle bakkalı iphone satsa bimeks ten daha ucuz olur eminim.',neg
'beylikdüzü carrefoursa mağazasını kapatıyorlarmış. az önce mesaj attılar. içerik:  bimeks beylikdüzü carrefoursa mağazamız fırsatlarla kapanıyor. tüm ürünlerin en dip fiyattan satılacağı bu fırsatı kaçırmayın. son gün 27 ağustos  ',pos
'bazı hareketleri şaşırtan şirket. genelde bimeks ten alışveriş yaparım. muadillerine göre fiyatlarının biraz daha uygun olduğunu düşünürüm. fakat şu an gördüğüm kadarıyla bir mağduriyetim söz konusu ve hakkında iki kelam etmek istiyorum. zamanında, 30 ağustos 2012 de aldığım dell marka laptop un [faturası elimde] internet üzerinden dell in sitesinden garantisi olup olmadığına baktığımda  no warranty  yazısıyla karşılaşıyorum. sebebi ise, dell in sitesinde benim ürünümün koduna kayıtlı olan tarih, bu bilgisayarı aldığım tarih değil. ve sanıyorum tarih, bilgisayarın türkiye ye gönderilme tarihi. dell in sitesinden doğruladım. yani arkadaş, ben bu laptop ı daha satın almadan, hata satın almamdan tam 9 ay önce bu dell in garanti süresi ticklemeye başlamış bile. sitesindeki ürün kodundan bana çıkan sonuç, 27.11.2011 tarihinde garantisinin başladığı yönünde. too long, didn t read: - laptop ın garanti süresi başlama tarihi: 27.11.2011 - benim laptop ı satın alma tarihim: 30.08.2012 e tabi böyle olunca, dell in teknik destek ekibini çağıramadım. niye arkadaş?  e sizin garantiniz bitmiş?  ben ne anladım o zaman bu işten? not: evet, fatura elimde olduğu için istediğim zaman bimeks e gidip bilgisayarı arıza vs. sebebiyle verebilirim. fakat dell in evinize kadar gelen destek ekibini kullanabiliyor olmam gerekirken neden taa bimeks e gidip en az 2 hafta bilgisayarımın dönmesini bekleyeyim ki? siz siz olun, satın aldığınız ürünün online olarak bir garanti desteği doğrulaması varsa, satın aldığınız gibi yapıp araya böyle shenanigan lar karışmadığından emin olun. ~~edit: dell teknik servisine faturanızın ve diagnostic sonuçlarının fotoğraflarını yolladığınız takdirde dell sitede gösterilen garantiyi umursamıyor. günü gene kurtardı keratalar. sonuç: bimeks bunu kasıtlı yapmıyor olabilir. dell faturadaki garantiyi dikkate aldığı için bimeks bir değişikliğe gitmiyordur belki. günahlarını mı aldık acaba?',neg
'başkasına ait dsmart modül üyeliğini başkasına satabilen iğrenç firma. şikayet var a da yazdım buraya da yazayım ki buradan alışveriş filan yapmayın. babamın doğumgünüydü yeni de tv aldılar uydu alıcılı. bizimkiler hala tüplü tv kullanıyolardı yeni tv alınca da dedim dsmart alayım da maçları izlesin rahatça zaten bende digiturk var. neyse internetten şunu sipariş ettim https://www.bimeks.com.tr/…dul-spor--hd-paket-.aspx gerisini şikayetvar a yazdığım şikayeti kopyalayarak yazıyorum: 03/09/2014 tarihinde şirketin www.bimeks.com.tr web adresinden 2737111 sipariş numarası ile d-smart modül (spor + hd paket) satın aldım ve 04/09/2014 tarihinde elimize ulaştı. fakat, aktivasyon için dsmart müşteri hizmetlerini aradığımda;  modül ve kart numarasının başka bir şahsa ait olduğunu ve ağustos ayında aktive dildiğini, şahsıma başka bir kişinin dsmart üyeliğinin satıldığı  dsmart tarafından söylendi. durum ile ilgili bimeks müşteri hizmetlerine bilgi verdim ve şikayet kaydı oluşturdum. incelenip tarafıma bilgi verileceğini bildirdiler. bir başkasına ait bir üyeliği satmak nasıl bir ticaret ahlakına tabiidir? en kısa zamanda çözülmezse hakkımı her yerde arayacağım. edit: 2 gündür gerekli incelemeleri yapiyolarmis terbiyesizler. ulan modul ve kartın numarasinin fotografini bile cekip gönderdim iki dakikada halledilecek olay için bekliyoruz.',neg
'eskiden mağazadan ürün alınca ertesi gün kısa mesajla bedelin %10 muadili hediye çeki geliyordu. artık maille geliyormuş. 31 ağustos alışverişimin hediye çeki henüz görünürde yok.',neg
'sömürücü firma.9 eylülde vermiş olduğum siparişi web sitelerinden herhangi bir sebep belirtmeden iptal ettiler.üstüne üstlük ürünün fiyatı kadarını kartımdan bloke etmişler ve ilk taksidi de çekmişler.ekim tarihinde ise hiç almamış olduğum kendileri tarafından iade edilmiş bir ürünün ikinci taksidini ödeyecek görünüyorum.müşteri hizmetlerini aradığımda söylenen ise bu konuyu bankayla görüşmem gerektiği.müşteri hizmetleri en azından yardımcı olur diye beklerken olayı tamamen üstlerinden atmış gibi görünmeye çalışmaları da ayrıca komik ve zavallıca.kendilerinden bir daha alışveriş yapmayacağım.',neg
'aldatıcı kandırıcı firma. 31 temmuz 2014 tarihinde kayınpederimle next kanky uydu alıcısını aldık. elemana;  üzerinde otomatik güncelleme logosu yok. kayınpederim bu güncelleme işinden anlamaz. cihazın bu güncelleme işini kendi kendine halletmesi lazım  diye söylediğimde  sorun yok abi şimdiki cihazların hepsi kendisini otomatik güncelliyor  dedi. ben öyle değil diye biliyorum diyecek oldum lafı ağzıma tıktı. kayınpeder bak problem olursa geliriz dedi. tamam amca gel hallederiz dedi. biz de ürünü aldık takvimler 18 eylülü gösterdiğinde mevcut uydu güncellemesi nedeniyle kanalların hepsi uçmuş oldu. tabii ki uydu kendini güncellemedi. söylendiği üzere kayınpeder bimeks mağazasına (konya kipa) gittiğinde bu işin kendilerini ilgilendirmediği elektronikçilere gidip düzelttirebileceği tavsiye edilerek kayınpeder dükkandan siktiredilmiş. ben de müşteri hizmetlerini aradım. böyle bir müşteri hizmeti yok. zaten telefonda konuyla alaksız bir ton otomatik kayıt dinletildi (sanki meraklısıymışım gibi) sonra telefonu açan hanımların hiç birisi olayla ilgili olumlu adım atmadı. neymiş de teknik destek sağlanmıyormuş. next yetkili servisi bulasıymışlar. şimdi; 1) o dükkanda konya kipa da 4 tane elemanı ben gördüm bilmiyorum kaç kişi var toplam çalışan?? 2) ikinci nokta dükkanda sinek avlıyorlar. doğru düzgün müşteri zaten yok (eskiden darty idi yine sinek avlıyorlardı) . yani yoğunluk vesair bahane yok. çalışanlar %85-90 boş duruyor 3) kendi uydumu el yordamıyla yeni frekans bilgilerini girerek (türksat tanıtım üzerinden yeni listeyi alabilecek şekilde) toplamda 5 dk da güncelledim. ben teknik servis tamirci falan değilim. vatandaş olmama rağmen bu işi zahmet çekmeden halledebildim. 4) bimeks eskiden müşteriyi geri göndermemek sorununu çözmek için hakikaten uğraşan bir kurumsallaşmış firmaydı. bu satış temsilcisi mi dersiniz ne dersiniz mağaza ortasında boş gezen elemanlarının bu güncelleme işini üstlenmemesi gerçekten ayıp. zaman alan uğraştıran bir bok değil. ama bu iş kayınpederimin halledebileceği bir iş de değil. 5) hadi diyelim gerçekten öyle ama bu eleman ürünü satarken hallederiz zaten kendi güncelliyor falan deyip durdu ki ürünü biz o söylediklerine binaen aldık. bu davranış; itibarlı kurumsallaşmış bir firmanın ve firma çalışanının tavrı değildir. bunu at hırsızları yapar. sağda solda ufak tefek elektronik dükkanı olan uydu muydu satan küçük esnaf bile böyle davranmaz. bundan kelli bimeksten alışveriş yaparsam cümle alem şirketi beni bulsun. iş bu dilekçe iç yangısı ve sinir üzerine yazılmış olup okuyanlar tarafından ibret alınsın',neg
'bim in sattığı bisiklet markası.',nm
'artık şubelerine gezmek için bile uğramamaya karar verdiğim firma. çalışanları çok bilgisiz ve de ilgisiz. insanı geldiğine geleceğine pişman ediyorlar.',neg
'konforlu garanti paketi kapsamında bozulan bilgisayarım tamirdeyken über bir bilgisayarı bana vermiş şirket. aferin.',pos
'güven vermeyen müşterici temsilcileri çalışır. ütü alınır, eve götürmeden denenmek istenir. ütü prize takıldıktan sonra ütünün kırık olduğu farkedilir, değiştirilir, yenisi incelenir sonra prize takılır, ısınmaz, müşterici temsilcisi ütüyü çalıştırmak için yanan ışıklarına basar... nasıl teknolojik bir ütü ki yanan ışığın üstüne basınca çalışması bekleniyor...',neg
'yeni logoları olmamış firma. eskisi buna nazaran daha iyiydi. yenilenmiş logolarında kerning hataları var, toplu bir duruş sergilemiyor. herhangi bir rounded font kullanılmış, gelişigüzel yazılmış, hiç özen gösterilmemiş havası var. hele o  e  harfinin boğuculuğu. önüne gelen logo yapıyor tabi memlekette, ne beklersin? http://www.bimeks.com.tr/img/common/logo_y.png',neg
'bir ürünü aynı şehirde tekel olarak çalıştığı yurtiçi kargoyla 4 iş gününde teslim eden firma. müşteri hizmetleri kibar fakat kesinlikle yardımcı olmuyorlar. aynı şeyleri tekrarlayıp duruyorlar. ilk alışverişimdi ve muhtemelen son alışverişim oldu.',neg
'bim in gıda satmayanı. ürün kolileri raflarda duruyor, alıp kasaya götürüyorsun, ödüyorsun. bu kadar. daha fazlası değil.',nm
'çalıştığım için kendilerine özellikle belirttiğim ve sipariş emrinde not düştüğüm teslimat saati için(17:00 sonrası), bugün yani teslimat günü sabahın köründe arayıp biz yoldayız dediler. ürünün iptalini ilettiğimde de taksitle para iadesi yapıyoruz dedikleri için kendilerinin müşteri memnuniyetinden bihaber olmasını da eklemek isterim. çalışan insan işten izin almadan-ki saati de belirtemedikleri için en az yarım gün- bunlardan beyaz eşya alamıyor. edit: çözdüler. fakat beni beni facebook hesaplarından falan engellediler. onunla ayrı uğraşıyorum şu an.',neg
'hırsızlardır. dolandırıcılardır. sakın bu firmadan ürün satın almayın. kendilerinden aldığım iphone 5 in kutusundan çıkan şarj adaptörü sahte çıktı. şarj aletinin sahte olduğunu fark etmediğim yetmiyormuş gibi bi de uzunca süre kullandım; en nihayetinde patladı. allahtan sigortalar attı da yangın çıkmadı. apple center a götürdüğümde adaptörün sahte olduğunu ve bilmeksin bunu hep yaptığını söylediler. hemen müşteri hizmetlerini aradım. kendilerine öfkemi kontrol etmeye çalışarak durumu anlattım. hemen topu ithalatçı firmaya attılar. böyle de pişkinler yüzsüzler. şikayeti oluşturdum ama pek sonuç çıkacağını sanmıyorum minareyi çalan kılıfını hazırlar sonuçta. kendilerine tüketici mahkemesinden dava açacağım.',neg
'(bkz: 25 aralık 2014 bimeks rezaleti)',neg
'buradan aldığınız ürün sağlamsa şanslısınız fiyatları bazen piyasanın çok altında olabiliyor ama ola ki ürün hasarlı geldi ve kargo teslimi sırasında farkedemediniz işte o zaman işiniz zor. ürünü ertesi gün iade edip yenisini bekleseniz de adamların iade süreçleri asla ama asla takip edilebilir değil. çağrı merkezlerini ararsınız size arayacağız diyip günlerce aramazlar. aradan 2 hafta geçer saatlerinizi bunlara harcarsınız sizi bu sefer arayıp ürün elimizde kalmadığı için size gönderemiyoruz para ücret iadesi yapacağız derler. ne zaman yapacağız 2 3 güne. e hadi hayırlısı be. süreçleriniz izlenebilir olaydı bari bizim de içimiz rahat ederdi. 1.5 hafta stoklarında olan ürünü stok bitimine kadar yollamadı abiler. güya mağazalarına çıkış için emir vermişler iadeden sonra 5 günde ancak o mağaza nedense çıkmamış! neden çıkmamış niye çıkmamış? acaba mağaza stoğunu dayı oğluna mı ayırmış bilen eden hak getire... özet şu senin vaktini çalarız, seni zor duruma sokarız sonra da paranı iade ederiz. özür bile dilemeyiz! buradan birşey alacak olan iade ihtimalini düşünüp mağazadan alsın bence...',neg
'12 gün önce 497 tl olan general mobile discovery 2 mini yi sevdiceğimle gezerkene üşengeçlik yapıp   amaaan yarın alırız   diye sinemaya sokup aldırmayınca ertesi gün mağazaya gittiğimde aynı telefonun 597 tl olduğunu görmemle bana hayatımın en büyük hayalkırıklığını yaşatan firma. abi bi gün daha tutamadınız mı o fiyatı? ayrıca neomarindeki elemanlarınızı öldürmek için içeriye bomba atmayı düşünüyorum. mağazaya her girişimde ercüment çözere bağlıyorum.',neg
'her yerde 950 liraya satılan ekran kartını 1450 liraya satarak takdirimi kazanmış firma. ucuz mal alacak kadar zengin değilim sonuçta. aferin hep böyle devam edin. kazıkçı olunur da bu kadar mı olunur?! edit: fiyatı halen aynı kalan ürünün üzerine  son fırsat!  diye bir etiket eklemişler. halen kazığınızı yemediyseniz, yemeniz için son fırsat!',neg
'sms ile vatandaşı taciz edeceklerine web sitelerini calışır hale getirseler fena olmaz sanki... son bir yıl içinde ofisime yakın diye gidip alışveriş yapıyorum zaman zaman, ne zaman sitelerine girip ürün aramaya kalksam site ya yavaş açılıyor, ya minibüs gibi bir yavaş bir hızlı gel git yaşıyor, yada şu anda olduğu gibi hiç açılmıyor.. sorunsuz caliştığına denk gelmedim şimdiye dek.',neg
'bipara adında bir nane icad edip, sonra bir güzel bunun üzerine yatmaya çalışan çakal esnaf zihniyetli elektronikçi. (bkz: http://s24.postimg.org/oufu77io5/bimeksbipara.jpg)',neg
'sikayetvar.com sitesine bakılırsa hediye olarak vermeyi taahhüt ettiği bipara ların üzerine yatmayı alışkanlık haline getiren elektronik perakendeci.',neg
'ne teknosayı severim ne de burasını. ama son olarak almayı planladığım traş makinesi kendilerinde +30 tl farkla olunca teknosaya yöneldim. diğerlerinde ne kadar geçiriyorlar kim bilir.',neg
'dün bir mağazasında tablet reyonunda 2 çalışan ve bir de arkadaşları olduğunu tahmin ettiğim bir kişi ile internet kafedeymişçesine oyun oynandığını gördüm. düşünün birkaç müşteri var ve bağırarak kahkahalarla oyun oynayan satış görevlileri. olm çok eğleniyorlardı lan. ve böyle 15 dakika filan sürdü. amcanın biri tablet almaya niyet etti, oyunu bitirip amcayla ilgilenirken  hede hödö özelliği de var, o sayede biraz önce bizim oynarken yaptığımız gibi yapabiliyorsunuz  gibi gerçek hayattan örnek bile verdi lan. evin altındaki formatçıda bile öyle taşak ortam görmedim.',neg
