@relation degerlendirme

@attribute text  String
@attribute degerlendirme   {neg,pos,nm}
@Data
'telefonu 3 aydır kullanıyorum. performans olarak mukemmek açamadığı uygulama binde bir. bataryası berbat kotu bile degil. batarya omrunu uzatmak için parlaklık minmum seviye yapın ve 3g yi kapatınca. internet kullansanız bile rahat 1 gün gidiyor. SÜRÜM GÜNCELLENDİ ANDROİD 2.3.OLDU. BUDA ARTISI. TELEFONU ALIRKEN ÇOK TEREDDUTLE ALDIM KULLANMAYA BAŞLAYINCA TELEFONU ÇOK SEVDİM. İPHONE4 E ÇOK BENZİYOR. ŞIK GORUNUMLU TELEFON BEYAZ KAPAK TAVSİYEMDİR. TELEFONU ALIN PİŞMAN OLMAZSINIZ. NAVİGASYON PROGRAMI YUKLENİYOR. İGO NAVİGASYON. İGOYU KESİNLİKLE YUKLEYİN. OYUN OYNARKEN TELEFON ELİNİZDEN DÜŞMEZ. ANDROİD MARKETTEN UYGULAMA İNDİREBİLİYONUZ',pos
'Telefonu telefoncu arkadasim tavsiye etmişti o bile okadar özelliklerin iyi oldugunu bilmiyordu diyebilirim.Bir kere flash eksigi var olmasi birseyi degistirmiyor istedigin herseyi bu telefonda yapabiliyorsun tv bile izliyorsun wi fi evde kulaniyorum ben bilgisayarimi unuturdu bana telefonum Android marketen herseyi alabilirsiniz süper uygulamalar var.isteginiz herseyi bunda yapabiliyorsunuz.Google map var super uygulama ankaraya gittik mersinden bilmiyordum ankarayi kaybolduk actim google maptan istedigimiz yere kadar goturdu bilgisayardaki google eart cok cok iyi.Navigasyonda var kim yok diyor anlamiyorum.1 gb internet paketi alip dunyadan kopmadan vede pc basinda durmadan istediginiz herseyi yapabilirsiniz TEk kelimeyle Mukkemel.',pos
'Bu telefonla hayatımdaki telefon kavramı değişti. Arada bir yaşadığım kendiliğinden kapanma sorununa (işlemci kapasitesi ile ilgili olabilir) rağmen, fiyat/performans oranında bana göre rakipsiz bir telefon.',pos
'valla cok gusel bir tel bu özellikleri falan 10 numara hemen almayı dusunuyorum kacırılmıyacak telefon bu ger cek ten bu telefon kacmaz',pos
'yaklaşık 3 aydır kullanıyorum. işlemci hızı, dokunmatiği, ekran hassasiyeti çok iyi. internette gezinmek ve fotograf çekmek için birebir. bence fiyat- performans dengesi açısından tercih edilecek bir telefon.',pos
'cihazı yaklaşık 2 aydır kullanıyorum sürekli android marketten uygulamalar indiriyorum gercekten her ozellik var biraz daha para bulabilseydim galaxy s alcaktım ama bun ondan tek eksigi dahili hafızasıymış bu telefonu herkese tavsiye ederm mukemmel bi telefon. bnden snra 3 arkadasıma daha onerdm gittik 3 kişiye daha aldık :))',pos
'Daha önce huawei ideos x5 kullanıyordum. Çok güzel bir telefondu. Zaten küçük bir araştırma yaptığınızda ideos x5in f/p kralı olduğunu görürsünüz. Telefonu bir arkadaşım çok istediği için sattım. Şimdi android işletim sistemine sahip bir telefon daha alacağım. Bu defa farklı bir model düşünüyorum ama alacğım telefonda performans olarak ideosun sunduğu performansı vermeli ve fiyatıda çok yüksek olmamalı. Araştırmalarım sonucu galaksy ace için tam aradığım telefon terimini kullandım. Her ne kadar ideos gibi flash player desteği olmasada küçük eklentilerle bu sorun aşılabiliyor. Ayrıca cizilmez cam ekanı ve samsungun deneyimi bu telefonu vazgeçilmez yapıyor. Alacak arkadaşlara hiç düşünmeden alın diyebilirm. Kesinlikle pişman olmayacağınız bir ürün....',pos
'bence şu zamanda alınabilecek en iyi telefon... ben bir iphone manyağı olarak para biriktirerek başladım bu işletim sistemli telefon sevdasına.. önce gittim wave 723 aldım... BADA işletim sistemi hayallerimi yerle bir etti... sonra kafayı iphone4 e taktım... baktım tek farkı retina ekran başka hiiiiç bir özelliği yok... sonunda galaxy ace ı buldum..... telefonda öncelik bana göre işletim sistemidir.. şuanda dünyada tek işletim sistemi ANDROİD bana göre... ioS4 yani iphone4 işletim sistemi sadece apple tabanlı bir işletim sistemi ve iphone göre gelişiyor.. Android ise.. Gerek samsung gerek Htc gerek Lg gibi markalara yetişmek için gece gündüz muhteşem uygulamalar ve programlar çıkarıyorlar.. kesinlikle iphone4 ile aynı özelliklere sahip bir cihaza karşılık iphone almayın... Galaxy Ace tüm ihtiyaçlarınızı fazla fazla doyuracak bir telefon... sadece uygulamalarını Android markette ve internette araştırın.. ağzınız açık kalacak ve aldığınız telefona aşık olacaksınız... [not: bunu yazan iphone4 almak için kredi çekmeyi bile göze alan bir arıza... :) ]',pos
'yaklaşık 3 aydır kullanıyorum, şimdiye kadar görüntülü konuşma hariç şu özellik benim telde yokmuş demedim.. özelliklerine göre fiyatının bu kadar uygun olması bu telefon gerçek mi diye sorduruyor herkese. en şık duran telefon bu olsa gerek. iyiki almışım. aferin bana... :))',pos
'ben bu ürünü aldım kullanıyorum gercekten fazlasıyla ıyı denılecek bir telefon özellıkle dokunmatık hassasıyetı süper almayı düşünen arkadaslara samsung ace kullanıcısı olarak tavsıye edıyorum fıyata gelıncede pısasadan bıraz daha uygun',pos
'arkadaşlar galaxy ace siparişimi evlilik yıldönümü için verdim ve eşime hediye ettim.Eşim önce kızdı telefona bu kadar para verilirmi diye ama sipariş eline geçip telefonu görünce yumuşadı.Bir kere telefon görsel olarak çok güzel..Ayrıca işletim sistemi ve dokunmatik ekran çok hızlı.Bir kere telefon alayım ve ömürlük olsun diyorsanız alacağınız telefon bu olmalı.',pos
'Aynı ürünü piyasada sordum bu fiyatın üstündeydi dizayn ve kalitesi mükemmel dokunmatik telefonların en güzeli açıkçası bu alışverişten memnun kaldığımı söyleyebilirim.',pos
'bu telefonu kullanma şansım oldu. işlemci hızı iyi, kesinlikle takılmalar ve donmalar olmuyor. aslında bu telefonun en çok sevdiğim özelliği ise ekranı. 3,5" ekran çok kullanışlı. ne 3,7 ler kadar hantal ve büyük duruyor nede 3,2 ler kadar ufak. ara büyüklükte ve bence hem navigasyonunu kullanırken hemde taşıma kolaylığı ve boyut açısından çok avantajlı bir telefon. ufak ve taşıması kolay bir telefonmu yoksa 3,7" ekranlı cepte taşırken sıkıntı yaratan ama görsel şölen sunan bir telefonmu alsam diye kararsız kalanların tercih edebileceği yegane telefon. özellikleri de gayet yeterli. bence kaçırmayın derim...',pos
'Bütün sitelere baktım yorumları okudum bende araştırdım. İşletim sistemi android olanları tercih et demişti arkadaşlar. Bunun araştırmasını da yaptım ve bu telefonu sipariş verdim. Bence ön tarafta da kamera olmalıydı. Oda olsa zaten bu sefer dier telefonlarını satamaz samsung :) satış stratejisi oda. E72 alacaktım vazgeçtim ve bunu sipariş verdim heyecanla bekliyorum',pos
'bu telefonu almadan önce symbian telefon kullanmıştım. butelefonu aldıktan sonra bilgisayar gibi android işlemcisi ve içinde word belgeleri bile var harikaaaa ....',pos
'Ürün üç günde elime geçti, gerçekten verdiğiniz her kuruşu hakkediyor, ekran ve hassasiyeti, fotograf çekimleri, hızı, görüntüsü gerçekten kusursuz, iki katı para verip başka bir markadan yapacağınız alışverişe sizi kesinlikle pişman ettirir, biraz altında bir limite sahipseniz kesinlikle bu fiyata bu kaliteyi başka hiçbir modelde bulamayacağınıza iddiaya girerim, o sebeple ne aradaki fiyatın karşılığından şüphe edin, ne de bu ürününü iki katı fiyat ödeyerek başka bir ürün alın derim, yine de tercih sizin ancak bunlarda benim samimi görüşlerim... güle güle kulllanın..',pos
'ürünü yaklaşık 2 aydır kullanıyorum.çok araştırdım.bekleme süresi,dokunmatik ekran performansı,wireless bağlantısı iphone ve htc den daha güzel.android işlemcisi artısı.alanlara şimdiden hayırlı olsun diyorum',pos
'Cep telefonu kullanmaya başladığımdan beri başka şu anda Symbian işletim sistemi kullanan bir marka kullanıyordum, sonunda cesaret edip bunu aldım ve şimdi iyi ki almışım diyorum. Takılma olmuyor, dokunmatiği çok hassas, çok gelişmiş kısa yolları, özelleştirmeleri mevcut. Tek sıkıntı tek kamera olması ve de saat alarmının telefon kapalıyken çalmaması. Onun dışında ses kalitesi, şarjı, internet uygulamaları vs. gerçekten çok iyi, yalnız indirilebilen işe yarar programların çoğu ücretli. Bir de tabii son derece estetik bir telefon. Kesinlikle tavsiye ederim.',pos
'sevgili hepsiburada üyeleri telefonla ilgili fazla söze gerek olmadığını düşünüyorum android desen harika 800 mhz işşlemcisi desen fazlasıyla iş görür nitelikte dokunmatik hızı süper nokia da bille yaşamadım bu hızı tek kelimeyle harika takip edeniniz varsa hiç kaçırmadan alın derim sonra pişmanlık ele girmez',pos
'Çok ciddi araştırma yaparak aldım bu telefonu. Pek çok akıllı telefon kullanmış birisi olarak bu telefonun performansının çok iyi olduğunu söyleyebilirim. Özellikle telefonun camı sanırım gorilla glass olduğu için çizilmiyor. Bununla ilgili video ve bilgileri google dan bulabilirsiniz. Böyle oluncada koruyucu film kullanmanızada gerek kalmıyor. Herkese tavsiye ederim.',pos
'2 ay önce hepsiburadadan aldım,her kullandığımda yeni özelliklerini öğreniyorum,harika bir tasarım,kullanımı çok hızlı hiç takıldığını veya ekranın donduğunu görmedim,rahat rahat dosyalar indirebiliyorum yüzlerce de uygulamayı severek kullanıyorum,herkese tavsiye ediyorum,kaçırmayın..',pos
'Beklentilerimi fazlasıyla karşıladı. Telefon gerçekten çok güzel. Özellikleri olsun görünümü olsun çok hoş bir telefon. Almayı düşünüyorsanız tereddüt etmeden kesinlikle alın derim...',pos
'geçen hafta sipariş ettim ve aynı hafta elime geçti telefondan çok memnunum bir kere duruşu ve beyaz kapağı ile süper bir görüntü sağlıyor alacaklar düşünmeye ihtşyaç ve gerek yok bu fiyatta ve özellikte alınacak en iyisi.Bu cihazın üstünde zaten Galaxy S i9000 var alacak varsa o fiyata onu alsın derim ama ACE bir başka yaavv :))',pos
'arkadaşlar öncelikle çok şık çok tatlı bi telefon.iki kapak çıkıyo kutudan beyaz kapağı görenler hayran oluyor.dokunmatik ***** dan farkı yok karşılaştırdık çok hassas.android açık yazılım mükemmel bi işletim sistemi sorunsuz ve hızlı çalışıyor devasa bir şekilde büyüyen android marketler mevcut asla symbiana filan para vermeyin.işlemci hızı gayet iyi yalnız ram daha yüksek tutulabilirdi oyun oynamak isteyen arkadaşlar iyi araştırsın 278 mb ram mevcut .kamerası bence gayet iyi ekran çözünürlüğü iyi bu fiyattaki androidler daha yükseği yok fiyat direk artıyor f/p açısından piyasada daha iyisi yok.paranız varsa samsungun daha üst modellerini alın tabi yada /*** **** android modelleri tercih edin derim.Hiç çekinmeden alın',pos
'Alalı 1 ay gibi bir zaman oldu. Şirket maillerime bakabiliyorum internetime giriyorum. resim çekmesi güzel, dokunmatiği süper. müzik kalitesi iyi daha ne diyebilirim ki. iyiki almışım tıpkı Iphone gibi duruyor hatta daha da kibar diyebilirim. kesinlikle tavsiye ediyorum...',pos
'Arkadaşlar, Öncelikle samsungun internet sayfasından kullanım kılavuzunu indirmenizi ve tamamını okumanızı şiddetle öneririm. Ne satın aldığınızı bilmelisiniz. Orada belirtilenleri uygulayınca kafanızda soru işareti kalmayacaktır. Diğer taraftan, telefonunuzda, googleda "applanet" diye arama yaparak "applanet" uygulamasını mutlaka kurun. Bence Android marketten daha iyi. Burada ücretsiz güzel bir çok uygulama göreceksiniz. Buna arkadaşın bahsettiği navigasyon da dahil. Ben ücretsiz navigasyon uygulaması kurdum ve bedava kullanıyorum. Applanetten flash uygulamasını da indirip kurabilirsiniz. Ek olarak; Şarjı 1.5 gün gidiyor. Telefonun içinden siyah ve beyaz iki kapak çıkıyor. Sanırım telefonun siyah ile beyaz seçeneğinin olma sebebi telefonu çevreleyen metalik kısmın rengi ile ilgili. Bu bölge siyah telefonda füme renginde. Beyazda ise açık renk.',pos
'Gerçekten harika. Telefon elime 3 gün içinde ulaştı.Dokunmatiği,ekran boyutu ve dizayni mükemmel.Fiyat-performans 1 numara.Bağlantı çok hızlı androidi tartışmaya bile gerek yok.Tereddüt etmeden almanızı tavsiye ederim.',pos
'Telefonu yaklaşık bir aydır kullanıyorum ve iyiki almışım diyorum gerçekten mükkemmel bir telefon tek eksiği ön kamera onada ihiyaç duymadığım için eksiklik duymuorum alcak olanlar tereddüte girmesin kesinlikle alsın',pos
'ürünü alalı 5 gun oldu hb den aldım telefonu ve 3 gunde elımde oldu telefona gelırsek gerçekten mukemmel bir telefon gorsel olarak bı defa cok klas ve karızma ozellıklerını zaten anlatmaya gerek gormuyorum cok seri dokunmatıgı cok hassas vs yanı herşeyiyle on numara bı telefon ben cok begendım',pos
'Ürünü alalı 1-1.5 hafta oldu. Beklentimi karşılayacak nitelikte. Nokia C7 ile bu model arasında tercih yapmam gerekiyordu. BenSamsung Galaxy Ace modelini seçtim. İsabetli olduğunu içtenlikle söyleyebilirim. Sadece Andoid işlemcisine uygun yüklenebilir programların dehal samsung tarafından hazırlanması gerekli.',pos
'ürünü hepsiburada dan kısa sürede aldım. çok güzel kullanışlı bir ürün, gps özelliği, 5 mp kamerası + yönleri ve fiyat/performans düşünülürse bu seviyede alınabilecek en iyi telefon oldugunu düşünüyorum. kısacası ben telefonumdan gayet memnunum.',pos
'Fiyatına göre gerçekten harika bir telefon 2.kez düşünmeden alınacak bir telefon bugn elime geçti ve gerçekten çok şaşırdım iphoneden bir farkı yok çok kaliteli..',pos
'hiç düşünülmeden alınabiliecek 1 cihaz yaklaşık iki haftadır kullanıyorum her yönü ile süper.işletim sisteminin android olması +1 değer düşünenlere ve eşe dosta tavsiye edilir.',pos
'Telefonda herşey düşünülmüş, "Şuda olsaydı" diyebileceğiniz hiç bir şey yok. İşletim sisteminin arkasında dünyanın en değerli markası Google, makinenin arkasında ise elektronik devi Samsung var. Teknik özellikleri olarak wi-fi, 3G Bluetooth bağlantılarını sürekli açık tutarsanız evet pili 1 gün dayanıyor. PDAlarda batarya çok uzun süre olmaz zaten. Hangisi olursa olsun. Batarya süresi uzunluğunun peşinde olan bunlara hiç bakmasın. S5830un alternatifi HTC wildfire vardır, CPU, RAM/ROM wifi adaptör b/g/n, şarj süresi olarak kapışamaz Samsungla. Bütçenizi biraz daha artırabiliyorsanız Galaxy S i9000 bakın (2010 1. çeyreği çıkışlıdır), yoksa S5830u (2011 Şubatta piyasaya sürüldü) gözü kapalı alın derim. Başka bir şeye bakmayın. Dokunmatik algısı, tepkime süresindeki hızı, özellikle swype arayüzü inanılmaz güzel. Iphonea kesinlikle tercih edilebilecek telefonlar listesinde 1. sırada. O kadar fazla kişiselleştirilebiliyor ki, doğrudan arama, kişinin adını söyleyerek sesli arama, googleda herhangi bir şeyi Türkçe olarak sesli arama, inanılmaz güzel dizayn edilmiş bir rehber, kolayca SD karta yedekleme, yedekten geri gönme, Android Marketten ve Applanetten envai çeşit uygulama indirme. Bilgisayarıma internet üzerinden uzak masaüstü (RDP) ile bağlanabiliyor, web tarayıcısı ile uzaktan yönetebiliyorum. Tarayıcısında Flash siteleri görüntüleyebilme, divx destekli film seyretme, kaliteli nitelendirilebilecek kamerası, menü geçişleri ve komutlarınıza cevap verme hızı inanılmaz... Symbian öleli uzun zaman oldu, BlackBerry OS operatörünüzden BIS, BES servislerini ekstra ücret ödeyerek açtırmazsanız hiç bir işe yaramaz, IPhone IOS BlackBerryden de beter her uygulama Apple markette parayla satın alınıyor. Androidi bir kez daha inceleyin. Bu telefonu almaya karar vermeden önce 3 ay boyunca PDAları her yönden incelemiştim, sonunda Samsung ve Androide karar vermiştim. Hata yapmadığımı her kullandığımda hatırlıyorum. Dikkat edilmez SAR değeri en düşük telefonlardır bunl',pos
'ARKADAŞLAR BU ÜRÜNÜ ALALI 1 HAFTA OLDU TELEFONU GÖRENLERİN HEPSİ HAYRAN KALDI İŞLEVLERİ KULLANIŞI VE ŞARJ SÜRESİ EMSALLERİNE GÖRE ÇOK İYİ, GALAXY İ9000 VE IPHON TELEFONDAN FARKI YOK TEK EKSİĞİ GÖRÜNTÜLÜ GÖRÜŞME YOK ODA OLMASIN MSN FACE AKTİF KULLANIYORUM. FİYAT DA CABASI ALACAKLARA TAVSİYE EDERİM.',pos
'bu fiyata bu özellikler gayet iyi dokunmatiği güzel aradığınız herşey bu telefonda diyebilirim görünüş olarak süper memnun multi touch özelliği olması android işletim sistemi artıları',pos
'Ürünü 2 haftadır kullanıyorum. Kesinlikle verilen parayı hakediyor. Özelliklerini özetlersem: -Android : android marketten 150000 den fazla(çoğu ücretsiz) uygulamayı indirip kurabiliyorsunuz. Ancak telefon ilk geldiğinde marketten indirme yapamadım. Fakat çok basit bir format işlemiyle market kullanılabiliyor. Ancak bazı uygulamalar telefonla uyumsuz (örneğin google earth). _Çok iyi_ -Dokunmatik ekran : Tepkisi gayet hızlı ve hassas. İki parmak yakınlaştırma uzaklaştırma özelliği kullanışlı. _Çok iyi_ -İnternet erişimi : Bağlantı hızlı. 10mbit ve 1mbit internette kullandım. Bilgisayardaki hıza yakın şekilde internette dolaşılıyor. Ancak arkadaşımdaki airties modeme bağlantı kuramadı. Modemle alakalı (modemin güvenlik denetimi) olduğunu düşünüyorum. 3G ile de internete iyi şekilde bağlanıyor. Flash içerik olayına gelirsek sadece birkaç sitede video izleyemedim. Ama youtube sorunsuz çalışıyor. _Çok iyi_ -Swype : Bu teknolojiye hayran kaldım. Telefonun sanal klavyesine yazı yazarken tuşların üzerinden elini kaldırmadan bir yol çiziyorsun. Mükemmel hızlı ve kolay. _Çok çok iyi_ -Ses : Kalitesi iyi. Ses net ve yeterince yüksek çıkıyor. _Çok iyi_ -Şarj : Ortalama 1.5-2 gün. İnternete çok bağlanıp, telefonu kurcaladığımda 15 saat gitti. _İyi_ -Uygulamalar : Android uygulamaları gerçekten kaliteli. Kullandıklarımı sayarsam: google haritalar(mükemmel -GPS telefonda mevcut), Google ses tanıma( konuşarak google da arama yapabiliyorsunuz),google çeviri, msn, facebook, twitter, barkod okuyucu (bildiğimiz barkod ve QR Barkod), radyo, angry birds (güzel bir oyun), digital pusula, ofis programı (pdf dahil tüm dosyaları destekliyor) ve daha nice indirmediklerim. _çok iyi_ Umarım bu bilgiler yardımcı olur.Ürünü Hepsiburada sorunsuz olarak birkaç günde gönderdi',pos
